,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name_x,date,time_race,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,position_qual,q1,q2,q3,driverRef,code,name_y
2140,2141,121,17,19,14,11,7,7,7,2.0,52,\N,\N,\N,\N,\N,\N,11,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.0,1:22.754,\N,\N,webber,WEB,Jaguar
2141,2142,121,4,4,8,20,8,8,8,1.0,52,\N,\N,\N,\N,\N,\N,11,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20.0,1:40.405,\N,\N,alonso,ALO,Renault
2142,2143,121,2,15,9,16,9,9,9,0.0,52,\N,\N,\N,\N,\N,\N,11,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.0,1:23.803,\N,\N,heidfeld,HEI,Sauber
2143,2144,121,21,17,11,13,10,10,10,0.0,52,\N,\N,\N,\N,\N,\N,11,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.0,1:22.992,\N,\N,fisichella,FIS,Jordan
2144,2145,121,47,17,12,18,11,11,11,0.0,51,\N,\N,\N,\N,\N,\N,12,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18.0,1:25.881,\N,\N,baumgartner,\N,Jordan
2145,2146,121,53,18,18,19,12,12,12,0.0,51,\N,\N,\N,\N,\N,\N,12,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,19.0,1:26.778,\N,\N,kiesa,\N,Minardi
2146,2147,121,49,15,10,14,13,13,13,0.0,50,\N,\N,\N,\N,\N,\N,13,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.0,1:23.216,\N,\N,frentzen,\N,Sauber
2147,2148,121,14,1,5,8,\N,R,14,0.0,45,\N,\N,\N,\N,\N,\N,32,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.0,1:22.471,\N,\N,coulthard,COU,McLaren
2148,2149,121,44,7,20,9,\N,R,15,0.0,35,\N,\N,\N,\N,\N,\N,23,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.0,1:22.488,\N,\N,panis,\N,Toyota
2149,2150,121,50,18,19,17,\N,R,16,0.0,27,\N,\N,\N,\N,\N,\N,44,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.0,1:25.078,\N,\N,verstappen,\N,Minardi
2150,2151,121,18,16,17,7,\N,R,17,0.0,24,\N,\N,\N,\N,\N,\N,6,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.0,1:22.301,\N,\N,button,BUT,BAR
2151,2152,121,43,7,21,12,\N,R,18,0.0,3,\N,\N,\N,\N,\N,\N,27,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.0,1:22.914,\N,\N,matta,\N,Toyota
2152,2153,121,51,19,15,15,\N,R,19,0.0,2,\N,\N,\N,\N,\N,\N,6,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.0,1:23.484,\N,\N,wilson,\N,Jaguar
2153,2154,121,15,4,7,6,\N,R,20,0.0,0,\N,\N,\N,\N,\N,\N,9,2003,14,14,Italian Grand Prix,2003-09-14,\N,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.0,1:21.944,\N,\N,trulli,TRU,Renault
2154,2155,122,30,6,1,7,1,1,1,10.0,73,1:33:35.997,5615997,\N,\N,\N,\N,1,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.0,1:12.194,\N,\N,michael_schumacher,MSC,Ferrari
2155,2156,122,8,1,6,1,2,2,2,8.0,73,+18.258,5634255,\N,\N,\N,\N,1,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.0,1:11.670,\N,\N,raikkonen,RAI,McLaren
2156,2157,122,49,15,10,15,3,3,3,6.0,73,+37.964,5653961,\N,\N,\N,\N,1,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.0,1:13.447,\N,\N,frentzen,\N,Sauber
2157,2158,122,15,4,7,10,4,4,4,5.0,73,+48.329,5664326,\N,\N,\N,\N,1,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.0,1:12.566,\N,\N,trulli,TRU,Renault
2158,2159,122,2,15,9,13,5,5,5,4.0,73,+56.403,5672400,\N,\N,\N,\N,1,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.0,1:13.083,\N,\N,heidfeld,HEI,Sauber
2159,2160,122,31,3,3,4,6,6,6,3.0,72,\N,\N,\N,\N,\N,\N,11,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.0,1:11.948,\N,\N,montoya,MON,Williams
2160,2161,122,21,17,11,17,7,7,7,2.0,72,\N,\N,\N,\N,\N,\N,11,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.0,1:13.798,\N,\N,fisichella,FIS,Jordan
2161,2162,122,51,19,15,16,8,8,8,1.0,71,\N,\N,\N,\N,\N,\N,12,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.0,1:13.585,\N,\N,wilson,\N,Jaguar
2162,2163,122,43,7,21,9,9,9,9,0.0,71,\N,\N,\N,\N,\N,\N,12,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.0,1:12.326,\N,\N,matta,\N,Toyota
2163,2164,122,50,18,19,19,10,10,10,0.0,69,\N,\N,\N,\N,\N,\N,14,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,19.0,1:15.360,\N,\N,verstappen,\N,Minardi
2164,2165,122,53,18,18,20,11,11,11,0.0,69,\N,\N,\N,\N,\N,\N,14,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20.0,1:15.644,\N,\N,kiesa,\N,Minardi
2165,2166,122,35,16,16,12,\N,R,12,0.0,63,\N,\N,\N,\N,\N,\N,5,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.0,1:13.050,\N,\N,villeneuve,VIL,BAR
2166,2167,122,52,17,12,18,\N,R,13,0.0,48,\N,\N,\N,\N,\N,\N,20,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18.0,1:14.027,\N,\N,firman,\N,Jordan
2167,2168,122,14,1,5,8,\N,R,14,0.0,45,\N,\N,\N,\N,\N,\N,6,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.0,1:12.297,\N,\N,coulthard,COU,McLaren
2168,2169,122,4,4,8,6,\N,R,15,0.0,44,\N,\N,\N,\N,\N,\N,5,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.0,1:12.087,\N,\N,alonso,ALO,Renault
2169,2170,122,18,16,17,11,\N,R,16,0.0,41,\N,\N,\N,\N,\N,\N,5,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.0,1:12.695,\N,\N,button,BUT,BAR
2170,2171,122,44,7,20,3,\N,R,17,0.0,27,\N,\N,\N,\N,\N,\N,3,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.0,1:11.920,\N,\N,panis,\N,Toyota
2171,2172,122,17,19,14,14,\N,R,18,0.0,21,\N,\N,\N,\N,\N,\N,3,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.0,1:13.269,\N,\N,webber,WEB,Jaguar
2172,2173,122,23,3,4,5,\N,R,19,0.0,21,\N,\N,\N,\N,\N,\N,3,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.0,1:12.078,\N,\N,ralf_schumacher,SCH,Williams
2173,2174,122,22,6,2,2,\N,R,20,0.0,2,\N,\N,\N,\N,\N,\N,4,2003,15,19,United States Grand Prix,2003-09-28,\N,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.0,1:11.794,\N,\N,barrichello,BAR,Ferrari
2174,2175,123,22,6,2,1,1,1,1,10.0,53,1:25:11.743,5111743,\N,\N,\N,\N,1,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.0,1:31.713,\N,\N,barrichello,BAR,Ferrari
2175,2176,123,8,1,6,8,2,2,2,8.0,53,+11.085,5122828,\N,\N,\N,\N,1,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.0,1:33.272,\N,\N,raikkonen,RAI,McLaren
2176,2177,123,14,1,5,7,3,3,3,6.0,53,+11.614,5123357,\N,\N,\N,\N,1,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.0,1:33.137,\N,\N,coulthard,COU,McLaren
2177,2178,123,18,16,17,9,4,4,4,5.0,53,+33.106,5144849,\N,\N,\N,\N,1,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.0,1:33.474,\N,\N,button,BUT,BAR
2178,2179,123,15,4,7,20,5,5,5,4.0,53,+34.269,5146012,\N,\N,\N,\N,1,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20.0,\N,\N,\N,trulli,TRU,Renault
2179,2180,123,11,16,16,13,6,6,6,3.0,53,+51.692,5163435,\N,\N,\N,\N,1,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.0,1:33.924,\N,\N,sato,SAT,BAR
2180,2181,123,43,7,21,3,7,7,7,2.0,53,+56.794,5168537,\N,\N,\N,\N,1,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.0,1:32.419,\N,\N,matta,\N,Toyota
2181,2182,123,30,6,1,14,8,8,8,1.0,53,+59.487,5171230,\N,\N,\N,\N,1,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.0,1:34.302,\N,\N,michael_schumacher,MSC,Ferrari
2182,2183,123,2,15,9,11,9,9,9,0.0,53,+1:00.159,5171902,\N,\N,\N,\N,1,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.0,1:33.632,\N,\N,heidfeld,HEI,Sauber
2183,2184,123,44,7,20,4,10,10,10,0.0,53,+1:01.844,5173587,\N,\N,\N,\N,1,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.0,1:32.862,\N,\N,panis,\N,Toyota
2184,2185,123,17,19,14,6,11,11,11,0.0,53,+1:11.005,5182748,\N,\N,\N,\N,1,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.0,1:33.106,\N,\N,webber,WEB,Jaguar
2185,2186,123,23,3,4,19,12,12,12,0.0,52,\N,\N,\N,\N,\N,\N,11,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,19.0,\N,\N,\N,ralf_schumacher,SCH,Williams
2186,2187,123,51,19,15,10,13,13,13,0.0,52,\N,\N,\N,\N,\N,\N,11,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.0,1:33.558,\N,\N,wilson,\N,Jaguar
2187,2188,123,52,17,12,15,14,14,14,0.0,51,\N,\N,\N,\N,\N,\N,12,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.0,1:34.771,\N,\N,firman,\N,Jordan
2188,2189,123,50,18,19,17,15,15,15,0.0,51,\N,\N,\N,\N,\N,\N,12,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.0,1:34.975,\N,\N,verstappen,\N,Minardi
2189,2190,123,53,18,18,18,16,16,16,0.0,50,\N,\N,\N,\N,\N,\N,13,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18.0,1:37.226,\N,\N,kiesa,\N,Minardi
2190,2191,123,21,17,11,16,\N,R,17,0.0,33,\N,\N,\N,\N,\N,\N,60,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.0,1:34.912,\N,\N,fisichella,FIS,Jordan
2191,2192,123,4,4,8,5,\N,R,18,0.0,17,\N,\N,\N,\N,\N,\N,5,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.0,1:33.044,\N,\N,alonso,ALO,Renault
2192,2193,123,49,15,10,12,\N,R,19,0.0,9,\N,\N,\N,\N,\N,\N,5,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.0,1:33.896,\N,\N,frentzen,\N,Sauber
2193,2194,123,31,3,3,2,\N,R,20,0.0,9,\N,\N,\N,\N,\N,\N,9,2003,16,22,Japanese Grand Prix,2003-10-12,\N,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.0,1:32.412,\N,\N,montoya,MON,Williams
2194,2195,124,30,6,1,2,1,1,1,10.0,58,1:35:36.792,5736792,\N,\N,\N,\N,1,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,michael_schumacher,MSC,Ferrari
2195,2196,124,31,3,6,6,2,2,2,6.0,58,+18.628,5755420,\N,\N,\N,\N,1,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,montoya,MON,Williams
2196,2197,124,8,1,4,5,3,3,3,4.0,58,+25.067,5761859,\N,\N,\N,\N,1,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,raikkonen,RAI,McLaren
2197,2198,124,56,19,16,19,4,4,4,3.0,57,\N,\N,\N,\N,\N,\N,11,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,irvine,\N,Jaguar
2198,2199,124,17,18,23,18,5,5,5,2.0,56,\N,\N,\N,\N,\N,\N,12,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,webber,WEB,Minardi
2199,2200,124,63,7,24,14,6,6,6,1.0,56,\N,\N,\N,\N,\N,\N,12,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,salo,\N,Toyota
2200,2201,124,62,18,22,21,7,7,7,0.0,55,\N,\N,\N,\N,\N,\N,13,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,yoong,\N,Minardi
2201,2202,124,37,19,17,20,8,8,8,0.0,53,\N,\N,\N,\N,\N,\N,15,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,rosa,DLR,Jaguar
2202,2203,124,14,1,3,4,\N,R,9,0.0,33,\N,\N,\N,\N,\N,\N,6,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,coulthard,COU,McLaren
2203,2204,124,35,16,11,13,\N,R,10,0.0,27,\N,\N,\N,\N,\N,\N,41,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,villeneuve,VIL,BAR
2204,2205,124,49,21,20,15,\N,D,11,0.0,16,\N,\N,\N,\N,\N,\N,2,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,frentzen,\N,Arrows
2205,2206,124,59,21,21,17,\N,D,12,0.0,15,\N,\N,\N,\N,\N,\N,2,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,bernoldi,\N,Arrows
2206,2207,124,11,17,10,22,\N,R,13,0.0,12,\N,\N,\N,\N,\N,\N,10,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,sato,SAT,Jordan
2207,2208,124,15,4,14,7,\N,R,14,0.0,8,\N,\N,\N,\N,\N,\N,20,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,trulli,TRU,Renault
2208,2209,124,22,6,2,1,\N,R,15,0.0,0,\N,\N,\N,\N,\N,\N,4,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,barrichello,BAR,Ferrari
2209,2210,124,23,3,5,3,\N,R,16,0.0,0,\N,\N,\N,\N,\N,\N,4,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,ralf_schumacher,SCH,Williams
2210,2211,124,21,17,9,8,\N,R,17,0.0,0,\N,\N,\N,\N,\N,\N,4,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,fisichella,FIS,Jordan
2211,2212,124,13,15,8,9,\N,R,18,0.0,0,\N,\N,\N,\N,\N,\N,4,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,massa,MAS,Sauber
2212,2213,124,2,15,7,10,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,4,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,heidfeld,HEI,Sauber
2213,2214,124,18,4,15,11,\N,R,20,0.0,0,\N,\N,\N,\N,\N,\N,4,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,button,BUT,Renault
2214,2215,124,44,16,12,12,\N,R,21,0.0,0,\N,\N,\N,\N,\N,\N,4,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,panis,\N,BAR
2215,2216,124,66,7,25,16,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,4,2002,1,1,Australian Grand Prix,2002-03-03,\N,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,,,,mcnish,\N,Toyota
2216,2217,125,23,3,5,4,1,1,1,10.0,56,1:34:12.912,5652912,\N,\N,\N,\N,1,2002,2,2,Malaysian Grand Prix,2002-03-17,\N,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.0,1:36.028,\N,\N,ralf_schumacher,SCH,Williams
2217,2218,125,31,3,6,2,2,2,2,6.0,56,+39.700,5692612,\N,\N,\N,\N,1,2002,2,2,Malaysian Grand Prix,2002-03-17,\N,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.0,1:35.497,\N,\N,montoya,MON,Williams
2218,2219,125,30,6,1,1,3,3,3,4.0,56,+1:01.795,5714707,\N,\N,\N,\N,1,2002,2,2,Malaysian Grand Prix,2002-03-17,\N,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.0,1:35.266,\N,\N,michael_schumacher,MSC,Ferrari
2219,2220,125,18,4,15,8,4,4,4,3.0,56,+1:09.767,5722679,\N,\N,\N,\N,1,2002,2,2,Malaysian Grand Prix,2002-03-17,\N,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.0,1:37.245,\N,\N,button,BUT,Renault
2220,2221,125,2,15,7,7,5,5,5,2.0,55,\N,\N,\N,\N,\N,\N,11,2002,2,2,Malaysian Grand Prix,2002-03-17,\N,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.0,1:37.199,\N,\N,heidfeld,HEI,Sauber
2221,2222,125,13,15,8,14,6,6,6,1.0,55,\N,\N,\N,\N,\N,\N,11,2002,2,2,Malaysian Grand Prix,2002-03-17,\N,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.0,1:38.057,\N,\N,massa,MAS,Sauber
2222,2223,125,66,7,25,19,7,7,7,0.0,55,\N,\N,\N,\N,\N,\N,11,2002,2,2,Malaysian Grand Prix,2002-03-17,\N,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,19.0,1:38.959,\N,\N,mcnish,\N,Toyota
2223,2224,125,35,16,11,13,8,8,8,0.0,55,\N,\N,\N,\N,\N,\N,11,2002,2,2,Malaysian Grand Prix,2002-03-17,\N,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.0,1:38.039,\N,\N,villeneuve,VIL,BAR
